
0.019,0.021,-0.047,0.000,0.001,0.000,Inf,1500.000
0.021,0.021,-0.030,0.000,0.001,0.000,Inf,1500.000
0.019,0.019,-0.044,0.000,0.001,0.000,Inf,1500.000
0.020,0.022,-0.051,0.000,0.001,0.000,Inf,1500.000
0.018,0.020,-0.032,0.000,0.001,0.000,Inf,1500.000
0.019,0.022,-0.044,0.000,0.001,0.000,Inf,1500.000
0.018,0.022,-0.056,0.000,0.001,0.000,Inf,1500.000
0.019,0.021,-0.046,0.000,0.001,0.000,Inf,1500.000
0.020,0.023,-0.035,0.000,0.001,0.000,Inf,1500.000
0.019,0.021,-0.046,0.000,0.001,0.000,Inf,1500.000
0.020,0.023,-0.051,0.000,0.001,0.000,Inf,1500.000
0.019,0.021,-0.030,0.000,0.001,0.000,Inf,1500.000
0.019,0.021,-0.046,0.000,0.001,0.000,Inf,1500.000
0.021,0.022,-0.051,0.000,0.001,0.000,Inf,1500.000
0.017,0.021,-0.035,0.000,0.001,0.000,Inf,1500.000
0.021,0.022,-0.040,0.000,0.001,0.000,Inf,1500.000
0.020,0.020,-0.056,0.000,0.001,0.000,Inf,1500.000
0.019,0.023,-0.039,0.000,0.001,0.000,Inf,1500.000
0.020,0.022,-0.039,0.000,0.001,0.000,Inf,1500.000
0.019,0.022,-0.049,0.000,0.001,0.000,Inf,1500.000
0.018,0.022,-0.049,0.000,0.001,0.000,Inf,1500.000
0.020,0.022,-0.030,0.000,0.001,0.000,Inf,1500.000
0.021,0.021,-0.044,0.000,0.001,0.000,Inf,1500.000
0.019,0.022,-0.049,0.000,0.001,0.000,Inf,1500.000
0.019,0.022,-0.035,0.000,0.001,0.000,Inf,1500.000
0.018,0.019,-0.039,0.000,0.001,0.000,Inf,1500.000
0.019,0.021,-0.054,0.000,0.001,0.000,Inf,1500.000
0.019,0.022,-0.044,0.000,0.001,0.000,Inf,1500.000
0.020,0.023,-0.037,0.000,0.001,0.000,Inf,1500.000
0.019,0.022,-0.046,0.000,0.001,0.000,Inf,1500.000
0.022,0.023,-0.047,0.000,0.001,0.000,Inf,1500.000
0.021,0.023,-0.030,0.000,0.001,0.000,Inf,1500.000
0.020,0.022,-0.044,0.000,0.001,0.000,Inf,1500.000
0.019,0.021,-0.051,0.000,0.001,0.000,Inf,1500.000
0.022,0.023,-0.032,0.000,0.001,0.000,Inf,1500.000
0.019,0.020,-0.044,0.000,0.001,0.000,Inf,1500.000
0.022,0.023,-0.056,0.000,0.001,0.000,Inf,1500.000
0.019,0.025,-0.039,0.000,0.001,0.000,Inf,1500.000
0.021,0.021,-0.039,0.000,0.001,0.000,Inf,1500.000
0.020,0.023,-0.049,0.000,0.001,0.000,Inf,1500.000
0.021,0.021,-0.051,0.000,0.001,0.000,Inf,1500.000
0.019,0.023,-0.027,0.000,0.001,0.000,Inf,1500.000
0.019,0.023,-0.044,0.000,0.001,0.000,Inf,1500.000
0.021,0.021,-0.047,0.000,0.001,0.000,Inf,1500.000
0.022,0.023,-0.034,0.000,0.001,0.000,Inf,1500.000
0.019,0.023,-0.037,0.000,0.001,0.000,Inf,1500.000
0.020,0.023,-0.052,0.000,0.001,0.000,Inf,1500.000
0.020,0.027,-0.042,0.000,0.001,0.000,Inf,1500.000
0.019,0.023,-0.035,0.000,0.001,0.000,Inf,1500.000
0.021,0.022,-0.047,0.000,0.001,0.000,Inf,1500.000
0.021,0.022,-0.049,0.000,0.001,0.000,Inf,1500.000
0.021,0.025,-0.030,0.000,0.001,0.000,Inf,1500.000
0.021,0.023,-0.042,0.000,0.001,0.000,Inf,1500.000
0.022,0.023,-0.047,0.000,0.001,0.000,Inf,1500.000
0.020,0.022,-0.039,0.000,0.001,0.000,Inf,1500.000
0.020,0.022,-0.042,0.000,0.001,0.000,Inf,1500.000
0.021,0.022,-0.051,0.000,0.001,0.000,Inf,1500.000
0.021,0.023,-0.040,0.000,0.001,0.000,Inf,1500.000
0.022,0.023,-0.037,0.000,0.001,0.000,Inf,1500.000
