
0.007,0.014,-0.124,0.004,0.008,-0.000,666.338,1000.000
0.002,0.008,-0.056,0.002,0.004,0.000,1092.367,1000.000
0.003,0.014,-0.011,0.000,0.001,0.000,341.185,1000.000
-0.012,0.030,-0.039,0.001,0.003,0.001,870.048,1000.000
0.049,0.023,-0.106,0.003,0.006,-0.001,278.505,1000.000
0.027,0.036,-0.131,0.003,0.008,-0.000,570.359,1000.000
0.003,0.019,-0.096,0.002,0.005,0.000,179.588,1000.000
0.006,0.013,-0.018,-0.000,-0.000,0.000,412.680,1000.000
-0.020,0.029,-0.033,0.001,0.002,0.001,934.687,1000.000
0.034,0.017,-0.126,0.003,0.007,-0.001,297.113,1000.000
0.016,0.020,-0.133,0.003,0.008,-0.000,667.317,1000.000
-0.004,0.013,-0.056,0.001,0.003,0.000,1088.449,1000.000
-0.000,0.001,0.011,0.000,0.000,0.000,338.247,1000.000
-0.007,0.015,-0.018,0.001,0.003,0.000,871.028,1000.000
0.021,0.018,-0.090,0.003,0.007,-0.000,278.505,1000.000
0.024,0.002,-0.093,0.004,0.008,-0.001,565.462,1000.000
-0.010,0.011,-0.043,0.002,0.004,0.000,181.547,1000.000
-0.002,0.010,0.015,0.000,0.000,0.000,406.803,1000.000
0.001,0.009,0.004,0.001,0.002,0.000,939.584,1000.000
0.024,0.021,-0.109,0.004,0.008,-0.000,300.051,1000.000
0.022,0.014,-0.121,0.003,0.008,-0.000,669.276,1000.000
-0.007,0.015,-0.039,0.001,0.003,0.000,1079.635,1000.000
0.011,0.008,0.007,0.000,0.000,-0.000,342.165,1000.000
-0.008,0.023,-0.046,0.002,0.003,0.000,866.131,1000.000
0.032,0.017,-0.105,0.003,0.007,-0.001,277.526,1000.000
0.025,0.016,-0.105,0.003,0.007,-0.000,563.504,1000.000
-0.004,0.015,-0.062,0.001,0.003,0.000,181.547,1000.000
0.001,0.014,-0.005,0.000,0.000,0.000,404.845,1000.000
-0.008,0.020,-0.027,0.002,0.003,0.000,927.831,1000.000
0.027,0.019,-0.124,0.004,0.008,-0.000,294.175,1000.000
0.018,0.014,-0.110,0.003,0.007,-0.000,667.317,1000.000
-0.008,0.007,-0.029,0.001,0.002,0.000,1078.655,1000.000
0.001,0.009,0.006,0.000,0.000,0.000,337.268,1000.000
-0.002,0.022,-0.052,0.002,0.004,0.000,857.316,1000.000
0.033,0.019,-0.105,0.003,0.007,-0.001,278.505,1000.000
0.023,0.022,-0.121,0.003,0.007,-0.000,572.318,1000.000
-0.007,0.017,-0.069,0.001,0.003,0.000,182.526,1000.000
-0.001,0.015,0.002,0.000,0.000,0.000,404.845,1000.000
0.006,0.028,-0.038,0.002,0.003,0.000,926.852,1000.000
0.047,0.020,-0.131,0.004,0.008,-0.001,295.155,1000.000
0.021,0.025,-0.121,0.003,0.007,-0.000,665.359,1000.000
-0.003,0.025,-0.039,0.001,0.002,0.000,1074.738,1000.000
0.010,0.017,-0.012,0.000,0.001,-0.000,335.309,1000.000
0.008,0.033,-0.054,0.002,0.004,0.000,854.378,1000.000
0.042,0.028,-0.116,0.003,0.007,-0.001,267.732,1000.000
0.024,0.020,-0.114,0.003,0.007,-0.000,560.565,1000.000
-0.005,0.018,-0.037,0.001,0.003,0.000,177.629,1000.000
-0.003,0.010,0.015,0.000,-0.000,0.000,394.072,1000.000
-0.003,0.017,-0.015,0.002,0.003,0.000,923.914,1000.000
0.029,0.009,-0.094,0.004,0.008,-0.001,294.175,1000.000
0.004,0.012,-0.094,0.003,0.007,-0.000,671.235,1000.000
-0.012,-0.008,0.004,0.001,0.002,0.000,1078.655,1000.000
-0.018,-0.001,0.036,0.001,0.000,0.000,336.288,1000.000
-0.015,0.003,-0.006,0.002,0.004,0.000,852.420,1000.000
0.024,-0.004,-0.072,0.004,0.008,-0.001,271.650,1000.000
0.002,-0.005,-0.052,0.004,0.007,-0.000,566.442,1000.000
-0.027,-0.007,0.014,0.002,0.003,0.000,181.547,1000.000
-0.022,-0.023,0.075,0.000,-0.000,0.000,399.948,1000.000
-0.020,-0.007,0.027,0.003,0.004,0.000,910.203,1000.000
0.025,0.001,-0.084,0.004,0.008,-0.001,290.258,1000.000
0.006,0.024,-0.109,0.003,0.007,0.000,668.297,1000.000
0.078,0.046,-0.115,-0.000,0.001,-0.001,1073.759,1000.000
-0.021,0.083,-0.127,-0.000,0.001,0.001,340.206,1000.000
0.071,0.029,-0.190,0.002,0.006,-0.001,839.688,1000.000
0.056,0.075,-0.282,0.001,0.006,-0.000,267.732,1000.000
0.002,0.051,-0.208,0.002,0.007,0.000,567.421,1000.000
0.023,-0.007,-0.127,-0.001,0.001,-0.001,184.485,1000.000
0.004,0.026,-0.048,0.000,0.001,0.000,393.092,1000.000
-0.027,0.027,-0.072,0.001,0.004,0.001,913.141,1000.000
0.042,-0.028,-0.105,0.005,0.010,-0.001,288.299,1000.000
-0.023,0.002,-0.052,0.002,0.005,0.000,670.256,1000.000
-0.029,-0.029,0.082,0.002,0.002,0.000,1068.862,1000.000
-0.038,-0.034,0.113,0.002,0.001,0.000,340.206,1000.000
-0.023,0.006,0.039,0.004,0.006,0.000,841.646,1000.000
0.030,-0.022,0.005,0.004,0.007,-0.001,265.773,1000.000
-0.020,-0.007,0.027,0.004,0.007,0.000,564.483,1000.000
-0.022,0.008,0.040,0.001,0.002,0.001,180.568,1000.000
-0.012,0.009,0.068,0.001,0.000,0.000,394.072,1000.000
0.039,0.019,-0.040,0.003,0.005,-0.001,902.368,1000.000
0.039,0.049,-0.164,0.004,0.008,-0.000,288.299,1000.000
0.026,0.030,-0.127,0.003,0.006,-0.000,659.482,1000.000
0.006,0.033,-0.084,-0.000,0.000,0.000,1071.800,1000.000
0.028,0.022,-0.087,-0.000,0.000,-0.000,339.226,1000.000
0.009,0.040,-0.162,0.002,0.005,0.000,837.729,1000.000
0.055,0.039,-0.217,0.003,0.008,-0.001,267.732,1000.000
0.032,0.042,-0.202,0.002,0.006,-0.000,565.462,1000.000
0.007,0.021,-0.108,0.000,0.002,0.000,182.526,1000.000
0.015,0.023,-0.055,-0.001,-0.001,-0.000,390.154,1000.000
-0.010,0.048,-0.101,0.002,0.005,0.001,727.059,1000.000
0.058,0.017,-0.156,0.004,0.009,-0.001,231.495,1000.000
0.015,0.016,-0.081,0.003,0.006,-0.000,648.709,1000.000
-0.017,0.013,0.026,0.001,0.001,0.000,1062.985,1000.000
-0.004,0.014,0.040,0.001,0.001,0.000,336.288,1000.000
-0.000,0.022,0.001,0.003,0.005,0.000,833.811,1000.000
0.042,0.020,-0.066,0.004,0.008,-0.001,265.773,1000.000
0.013,0.017,-0.027,0.004,0.006,-0.000,564.483,1000.000
-0.031,0.027,0.019,0.001,0.002,0.001,181.547,1000.000
0.015,-0.007,0.064,0.001,0.001,-0.000,391.133,1000.000
-0.010,0.011,-0.006,0.003,0.005,0.000,722.163,1000.000
0.018,-0.003,-0.091,0.004,0.009,-0.001,232.474,1000.000
-0.006,-0.020,-0.045,0.003,0.006,-0.000,646.751,1000.000
-0.039,-0.031,0.024,0.000,0.001,0.000,1062.006,1000.000
-0.019,-0.035,0.007,0.000,0.001,-0.000,336.288,1000.000
-0.025,-0.019,-0.054,0.003,0.006,0.000,825.976,1000.000
0.010,-0.019,-0.117,0.003,0.008,-0.001,263.815,1000.000
-0.000,-0.014,-0.086,0.002,0.005,-0.000,563.504,1000.000
-0.011,-0.006,-0.044,0.000,0.002,0.000,179.588,1000.000
0.004,0.017,-0.049,0.000,0.001,0.000,388.195,1000.000
0.003,0.046,-0.104,0.002,0.005,0.000,715.307,1000.000
0.067,0.043,-0.190,0.003,0.008,-0.001,225.619,1000.000
0.036,0.067,-0.149,0.002,0.005,0.000,640.874,1000.000
0.020,0.070,-0.089,-0.000,0.001,0.000,1063.965,1000.000
0.057,0.070,-0.066,0.001,0.001,-0.000,331.391,1000.000
0.030,0.087,-0.135,0.003,0.006,0.000,822.059,1000.000
0.078,0.054,-0.151,0.003,0.007,-0.001,268.711,1000.000
0.020,0.046,-0.086,0.002,0.005,0.000,569.380,1000.000
-0.011,0.025,-0.014,0.001,0.002,0.001,182.526,1000.000
0.012,-0.008,0.009,0.001,0.001,-0.000,386.237,1000.000
-0.013,-0.002,-0.028,0.003,0.005,0.000,711.389,1000.000
0.014,-0.021,-0.080,0.004,0.008,-0.001,228.557,1000.000
-0.031,-0.032,-0.021,0.003,0.006,0.000,643.812,1000.000
-0.042,-0.042,0.048,0.001,0.001,0.000,1060.047,1000.000
-0.021,-0.045,0.047,0.001,0.001,-0.000,340.206,1000.000
-0.036,-0.025,-0.030,0.003,0.006,0.000,824.997,1000.000
0.019,-0.027,-0.076,0.004,0.008,-0.001,264.794,1000.000
-0.009,-0.013,-0.033,0.002,0.005,-0.000,562.524,1000.000
-0.016,0.001,-0.006,0.001,0.001,0.000,180.568,1000.000
0.025,0.020,-0.021,0.001,0.001,-0.000,385.257,1000.000
0.018,0.058,-0.110,0.003,0.006,0.000,705.513,1000.000
0.078,0.053,-0.174,0.003,0.008,-0.001,224.639,1000.000
0.047,0.079,-0.143,0.002,0.004,-0.000,645.771,1000.000
0.025,0.088,-0.085,-0.000,0.000,0.001,1062.006,1000.000
0.056,0.068,-0.095,0.000,0.001,-0.000,337.268,1000.000
0.031,0.090,-0.171,0.003,0.007,0.000,817.162,1000.000
0.059,0.054,-0.180,0.003,0.007,-0.001,261.856,1000.000
0.016,0.033,-0.083,0.002,0.004,0.000,564.483,1000.000
-0.007,0.017,-0.020,0.001,0.001,0.000,182.526,1000.000
0.006,-0.012,0.002,0.001,0.002,-0.000,379.381,1000.000
-0.025,-0.016,-0.041,0.003,0.007,0.000,699.637,1000.000
-0.001,-0.038,-0.084,0.004,0.008,-0.001,224.639,1000.000
-0.044,-0.055,0.015,0.002,0.005,0.000,645.771,1000.000
-0.059,-0.070,0.093,0.001,0.001,0.000,1060.047,1000.000
-0.039,-0.054,0.056,0.001,0.002,0.000,335.309,1000.000
-0.040,-0.036,-0.003,0.004,0.007,0.000,816.183,1000.000
0.013,-0.031,-0.054,0.004,0.008,-0.001,257.938,1000.000
-0.010,-0.010,-0.014,0.002,0.004,0.000,558.607,1000.000
-0.020,0.016,0.021,0.001,0.001,0.001,174.691,1000.000
0.024,0.028,-0.030,0.001,0.002,-0.000,387.216,1000.000
0.027,0.058,-0.106,0.003,0.006,0.000,699.637,1000.000
0.060,0.062,-0.164,0.003,0.008,-0.001,224.639,1000.000
0.042,0.059,-0.105,0.002,0.004,-0.000,643.812,1000.000
0.015,0.069,-0.062,-0.000,0.000,0.001,1061.027,1000.000
0.039,0.068,-0.101,0.001,0.002,-0.000,337.268,1000.000
0.045,0.060,-0.165,0.003,0.006,-0.000,807.368,1000.000
0.045,0.055,-0.199,0.003,0.007,-0.000,252.062,1000.000
0.006,0.040,-0.131,0.001,0.003,0.000,561.545,1000.000
0.010,0.007,-0.050,-0.000,0.000,-0.000,179.588,1000.000
-0.000,0.017,-0.059,0.001,0.002,0.000,381.340,1000.000
0.008,0.007,-0.116,0.003,0.007,-0.000,693.761,1000.000
0.023,-0.015,-0.135,0.003,0.008,-0.001,220.722,1000.000
-0.020,-0.015,-0.063,0.001,0.004,0.000,644.792,1000.000
-0.030,-0.015,0.021,-0.000,-0.000,0.000,1059.068,1000.000
-0.003,-0.019,0.003,0.001,0.002,-0.000,338.247,1000.000
-0.001,0.005,-0.074,0.004,0.008,-0.000,804.430,1000.000
0.017,-0.008,-0.075,0.004,0.008,-0.001,250.103,1000.000
-0.005,-0.007,0.003,0.002,0.003,-0.000,567.421,1000.000
-0.023,0.009,0.051,0.001,0.000,0.001,177.629,1000.000
0.003,0.013,0.020,0.002,0.003,0.000,383.298,1000.000
0.025,0.025,-0.060,0.004,0.007,-0.000,687.884,1000.000
0.025,0.030,-0.110,0.004,0.009,-0.000,216.804,1000.000
0.003,0.020,-0.022,0.002,0.003,0.000,643.812,1000.000
-0.001,0.022,0.020,0.000,-0.000,0.000,1061.027,1000.000
0.001,0.028,-0.025,0.002,0.003,0.000,336.288,1000.000
0.029,0.027,-0.123,0.004,0.008,-0.000,801.492,1000.000
0.032,0.014,-0.125,0.003,0.008,-0.001,252.062,1000.000
-0.008,0.016,-0.073,0.001,0.003,0.000,568.400,1000.000
-0.004,-0.001,-0.025,-0.000,-0.000,0.000,180.568,1000.000
-0.003,0.016,-0.078,0.001,0.003,0.000,379.381,1000.000
0.022,0.024,-0.156,0.003,0.008,-0.000,684.946,1000.000
0.035,0.007,-0.175,0.003,0.008,-0.001,226.598,1000.000
-0.004,0.008,-0.083,0.001,0.003,0.000,645.771,1000.000
-0.006,0.012,-0.024,-0.001,-0.001,0.000,1060.047,1000.000
0.001,0.023,-0.055,0.001,0.003,0.000,333.350,1000.000
0.021,0.025,-0.120,0.004,0.008,-0.000,796.595,1000.000
0.036,0.012,-0.113,0.004,0.008,-0.001,249.124,1000.000
