
0.020,0.014,-0.031,-0.000,0.000,-0.000,938.605,1000.000
0.032,0.015,-0.031,0.000,0.000,-0.000,345.103,1000.000
0.044,0.006,-0.045,0.001,0.002,-0.001,645.771,1000.000
0.041,0.008,-0.055,0.001,0.003,-0.001,1105.099,1000.000
0.014,0.003,-0.006,0.000,0.001,-0.000,388.195,1000.000
0.012,-0.010,0.021,0.000,0.000,-0.000,163.918,1000.000
0.024,-0.011,0.006,0.001,0.001,-0.001,383.298,1000.000
0.021,0.003,-0.024,0.001,0.002,-0.000,584.070,1000.000
0.033,-0.012,-0.022,0.001,0.002,-0.001,231.495,1000.000
0.008,-0.013,0.004,0.001,0.001,-0.000,446.958,1000.000
-0.007,-0.005,0.022,0.000,0.000,0.000,936.646,1000.000
0.033,-0.016,0.018,0.001,0.001,-0.001,347.061,1000.000
0.038,-0.006,-0.020,0.001,0.002,-0.001,646.751,1000.000
0.027,0.009,-0.053,0.001,0.003,-0.000,1104.119,1000.000
0.030,-0.009,-0.009,0.000,0.001,-0.001,393.092,1000.000
0.018,0.008,0.002,0.000,0.000,-0.000,169.794,1000.000
0.033,0.024,-0.052,0.001,0.001,-0.000,381.340,1000.000
0.051,0.013,-0.052,0.001,0.002,-0.001,577.215,1000.000
0.039,0.015,-0.056,0.001,0.002,-0.001,234.433,1000.000
0.028,0.016,-0.037,0.000,0.001,-0.000,447.937,1000.000
0.017,0.011,-0.021,0.000,0.000,-0.000,934.687,1000.000
0.042,0.008,-0.022,0.000,0.001,-0.001,344.123,1000.000
0.042,0.011,-0.055,0.001,0.003,-0.001,648.709,1000.000
0.044,0.007,-0.060,0.001,0.002,-0.001,1110.975,1000.000
0.028,-0.002,-0.024,0.000,0.000,-0.001,389.175,1000.000
-0.001,0.007,0.003,-0.000,-0.000,0.000,169.794,1000.000
0.047,0.004,-0.035,0.000,0.001,-0.001,385.257,1000.000
0.038,0.014,-0.058,0.001,0.003,-0.001,582.112,1000.000
0.036,0.016,-0.068,0.001,0.002,-0.001,230.516,1000.000
0.035,0.006,-0.035,0.000,0.001,-0.001,446.958,1000.000
0.010,0.009,-0.002,0.000,0.000,-0.000,937.625,1000.000
0.036,0.010,-0.025,0.000,0.000,-0.001,343.144,1000.000
0.050,0.005,-0.052,0.001,0.002,-0.001,647.730,1000.000
0.043,0.012,-0.055,0.001,0.003,-0.001,1109.016,1000.000
0.022,0.006,-0.032,0.000,0.001,-0.000,396.030,1000.000
0.011,0.000,-0.016,-0.000,-0.000,-0.000,167.836,1000.000
0.033,0.004,-0.044,0.000,0.001,-0.001,387.216,1000.000
0.066,0.022,-0.114,0.000,0.002,-0.001,583.091,1000.000
0.046,0.027,-0.091,0.001,0.003,-0.001,232.474,1000.000
0.052,-0.023,-0.073,-0.000,0.001,-0.001,450.875,1000.000
-0.014,0.010,-0.017,-0.001,-0.001,0.000,934.687,1000.000
0.010,0.003,-0.036,0.000,0.001,-0.000,345.103,1000.000
0.051,-0.021,-0.080,0.001,0.003,-0.001,648.709,1000.000
0.031,0.011,-0.078,0.001,0.003,-0.001,1113.913,1000.000
0.014,-0.012,-0.015,-0.000,-0.001,-0.000,395.051,1000.000
0.013,-0.032,0.008,0.001,0.001,-0.001,169.794,1000.000
0.002,-0.008,-0.032,0.000,0.001,-0.000,382.319,1000.000
0.011,-0.026,-0.001,0.002,0.003,-0.001,579.174,1000.000
0.015,-0.030,0.011,0.001,0.002,-0.001,227.578,1000.000
0.002,-0.016,0.012,0.001,0.002,-0.000,454.793,1000.000
-0.019,-0.025,0.041,0.001,0.001,0.000,939.584,1000.000
0.016,-0.024,0.049,0.001,0.001,-0.001,348.041,1000.000
0.017,-0.001,0.015,0.001,0.002,-0.000,645.771,1000.000
0.027,0.003,-0.023,0.002,0.004,-0.001,1111.954,1000.000
0.035,-0.010,0.005,0.001,0.002,-0.001,396.030,1000.000
0.004,0.028,0.027,-0.000,-0.001,0.000,166.856,1000.000
0.055,0.006,-0.023,0.001,0.001,-0.001,386.237,1000.000
0.045,0.024,-0.077,0.001,0.002,-0.001,581.132,1000.000
0.056,0.033,-0.090,0.001,0.002,-0.001,232.474,1000.000
0.039,0.012,-0.062,-0.000,0.000,-0.001,449.896,1000.000
0.026,0.026,-0.066,-0.000,0.000,-0.000,939.584,1000.000
0.037,0.033,-0.101,-0.000,0.000,-0.000,346.082,1000.000
0.065,0.008,-0.096,0.001,0.002,-0.001,646.751,1000.000
0.055,0.019,-0.103,-0.000,0.001,-0.001,1116.851,1000.000
0.026,0.031,-0.073,-0.000,0.000,-0.000,396.030,1000.000
0.036,-0.003,-0.027,-0.000,-0.000,-0.001,169.794,1000.000
0.030,0.014,-0.043,0.000,0.001,-0.000,384.278,1000.000
0.040,0.032,-0.061,0.001,0.002,-0.000,583.091,1000.000
0.064,-0.001,-0.037,0.001,0.002,-0.001,232.474,1000.000
0.037,0.013,-0.023,0.001,0.001,-0.001,452.834,1000.000
0.004,0.034,0.003,0.000,0.000,0.000,940.563,1000.000
0.048,-0.006,0.023,0.001,0.000,-0.001,346.082,1000.000
0.027,0.026,-0.032,0.001,0.003,-0.000,646.751,1000.000
0.046,0.021,-0.049,0.002,0.003,-0.001,1120.769,1000.000
0.030,-0.001,0.008,0.001,0.001,-0.001,396.030,1000.000
0.008,0.001,0.015,-0.000,-0.000,-0.000,166.856,1000.000
0.026,0.013,-0.035,0.001,0.001,-0.000,381.340,1000.000
0.037,-0.003,-0.058,0.001,0.002,-0.001,577.215,1000.000
0.041,0.009,-0.065,0.001,0.002,-0.001,227.578,1000.000
0.015,0.003,-0.050,0.000,0.001,-0.000,451.855,1000.000
0.013,-0.023,-0.035,-0.000,0.001,-0.001,939.584,1000.000
0.028,-0.010,-0.059,0.000,0.001,-0.001,342.165,1000.000
0.020,-0.002,-0.074,0.001,0.002,-0.000,654.586,1000.000
0.046,-0.031,-0.063,0.001,0.002,-0.001,1121.748,1000.000
-0.008,-0.013,-0.041,0.000,0.001,0.000,395.051,1000.000
-0.015,-0.018,-0.004,-0.000,0.000,0.000,170.774,1000.000
0.028,-0.039,-0.014,0.000,0.001,-0.001,385.257,1000.000
0.006,-0.007,-0.036,0.001,0.003,-0.000,582.112,1000.000
0.027,-0.008,-0.046,0.001,0.002,-0.001,231.495,1000.000
0.013,-0.026,0.030,0.001,0.001,-0.001,457.731,1000.000
-0.008,0.004,0.032,0.000,0.000,0.000,940.563,1000.000
0.024,0.012,0.004,0.001,0.001,-0.000,347.061,1000.000
0.038,-0.010,0.005,0.002,0.003,-0.001,648.709,1000.000
0.051,0.022,-0.043,0.001,0.002,-0.001,1124.686,1000.000
0.016,0.020,-0.015,0.000,0.001,-0.000,397.010,1000.000
0.021,0.003,0.007,0.000,0.000,-0.000,168.815,1000.000
0.042,0.031,-0.047,0.001,0.001,-0.000,381.340,1000.000
0.034,0.032,-0.061,0.001,0.002,-0.000,576.235,1000.000
0.059,0.003,-0.062,0.001,0.002,-0.001,224.639,1000.000
0.032,0.015,-0.055,-0.000,0.001,-0.000,448.917,1000.000
0.013,0.017,-0.056,-0.000,0.000,-0.000,941.543,1000.000
0.046,-0.006,-0.050,-0.000,0.000,-0.001,345.103,1000.000
0.046,0.018,-0.083,0.000,0.002,-0.001,655.565,1000.000
0.040,0.027,-0.103,0.000,0.002,-0.001,1127.624,1000.000
0.044,-0.001,-0.060,-0.000,0.001,-0.001,399.948,1000.000
0.024,0.027,-0.045,-0.001,-0.001,-0.000,178.609,1000.000
0.041,0.027,-0.071,0.000,0.001,-0.001,388.195,1000.000
0.058,0.015,-0.071,0.001,0.003,-0.001,581.132,1000.000
0.047,0.033,-0.069,0.001,0.002,-0.001,228.557,1000.000
0.019,0.031,-0.021,0.000,0.000,-0.000,451.855,1000.000
0.031,0.001,0.014,0.000,0.000,-0.001,941.543,1000.000
0.037,0.026,-0.029,0.001,0.002,-0.000,345.103,1000.000
0.047,0.014,-0.031,0.001,0.003,-0.001,649.689,1000.000
0.048,-0.005,-0.019,0.001,0.002,-0.001,1130.562,1000.000
0.014,0.007,-0.009,0.001,0.001,-0.000,397.010,1000.000
-0.011,0.005,0.005,0.000,0.001,0.000,171.753,1000.000
0.024,-0.021,-0.003,0.001,0.001,-0.001,383.298,1000.000
0.033,-0.007,-0.038,0.001,0.003,-0.001,581.132,1000.000
0.011,-0.013,-0.045,0.001,0.003,-0.000,232.474,1000.000
0.019,-0.040,-0.007,0.000,0.001,-0.001,453.813,1000.000
-0.020,-0.015,-0.006,-0.000,0.000,0.000,941.543,1000.000
-0.002,-0.014,-0.045,0.000,0.002,-0.000,342.165,1000.000
0.042,-0.030,-0.062,0.001,0.003,-0.001,649.689,1000.000
0.011,-0.008,-0.049,0.001,0.002,-0.000,1133.500,1000.000
0.018,-0.022,-0.030,0.000,0.001,-0.001,399.948,1000.000
0.010,-0.015,0.001,0.000,0.000,-0.000,175.671,1000.000
0.022,0.005,-0.045,0.000,0.001,-0.000,385.257,1000.000
0.037,0.012,-0.056,0.001,0.003,-0.001,583.091,1000.000
0.044,0.008,-0.056,0.001,0.002,-0.001,228.557,1000.000
0.035,0.016,-0.031,0.000,0.001,-0.001,459.690,1000.000
-0.001,0.035,-0.019,0.000,0.000,0.000,941.543,1000.000
0.077,0.005,-0.035,0.001,0.001,-0.002,347.061,1000.000
0.032,0.041,-0.068,0.002,0.003,-0.000,651.647,1000.000
0.051,0.021,-0.059,0.001,0.002,-0.001,1136.439,1000.000
0.028,0.015,-0.017,0.000,0.000,-0.000,397.989,1000.000
0.000,0.017,0.004,-0.000,-0.000,0.000,172.733,1000.000
0.051,0.009,-0.027,0.001,0.001,-0.001,386.237,1000.000
0.055,-0.005,-0.042,0.001,0.003,-0.001,583.091,1000.000
0.021,0.009,-0.054,0.001,0.002,-0.000,226.598,1000.000
0.028,-0.007,-0.022,-0.000,-0.000,-0.001,452.834,1000.000
-0.016,0.003,-0.024,-0.000,0.000,0.000,937.625,1000.000
0.059,-0.003,-0.051,0.000,0.001,-0.001,346.082,1000.000
0.019,0.021,-0.063,0.001,0.002,-0.000,648.709,1000.000
0.067,-0.012,-0.074,0.000,0.001,-0.002,1136.439,1000.000
0.007,0.028,-0.065,0.000,0.001,0.000,397.989,1000.000
0.015,0.020,-0.035,-0.000,0.000,-0.000,171.753,1000.000
0.070,0.009,-0.044,0.000,0.001,-0.001,385.257,1000.000
0.036,0.032,-0.079,0.001,0.003,-0.000,581.132,1000.000
0.050,0.028,-0.070,0.001,0.002,-0.001,233.454,1000.000
0.048,0.001,-0.014,0.000,0.000,-0.001,458.710,1000.000
-0.008,0.024,-0.007,0.000,0.000,0.000,940.563,1000.000
0.058,0.015,-0.050,0.001,0.002,-0.001,347.061,1000.000
0.031,0.001,-0.048,0.002,0.003,-0.001,648.709,1000.000
0.029,0.009,-0.047,0.001,0.002,-0.000,1140.356,1000.000
0.005,-0.003,-0.010,-0.000,0.000,-0.000,400.927,1000.000
