
-0.004,-0.000,0.003,-0.000,-0.000,0.000,427.370,1000.000
0.011,-0.013,0.023,-0.001,-0.002,-0.000,992.470,1000.000
-0.017,0.000,0.040,-0.001,-0.003,0.000,318.660,1000.000
0.006,0.007,0.022,-0.001,-0.003,-0.000,729.998,1000.000
0.011,0.004,0.002,-0.001,-0.001,-0.000,230.516,1000.000
0.027,0.009,-0.032,-0.000,-0.000,-0.000,499.844,1000.000
0.019,0.007,-0.017,-0.001,-0.001,-0.000,855.358,1000.000
-0.003,-0.004,0.026,-0.002,-0.003,0.000,273.608,1000.000
0.014,-0.007,0.030,-0.002,-0.003,-0.000,682.987,1000.000
-0.008,0.003,0.011,-0.001,-0.002,0.000,212.887,1000.000
0.036,-0.015,-0.014,-0.000,-0.000,-0.001,428.350,1000.000
0.004,-0.002,-0.000,-0.001,-0.001,-0.000,993.450,1000.000
-0.011,-0.003,0.051,-0.002,-0.003,0.000,318.660,1000.000
0.014,-0.016,0.048,-0.001,-0.003,-0.000,728.039,1000.000
-0.016,0.007,0.028,-0.001,-0.002,0.000,229.536,1000.000
0.025,0.001,-0.007,-0.000,-0.001,-0.000,511.597,1000.000
-0.014,0.007,0.010,-0.001,-0.001,0.000,855.358,1000.000
-0.014,-0.004,0.047,-0.001,-0.003,0.000,272.629,1000.000
-0.030,0.004,0.037,-0.001,-0.003,0.001,682.008,1000.000
-0.020,0.005,0.026,-0.001,-0.002,0.000,214.846,1000.000
0.002,0.004,0.014,-0.000,-0.001,0.000,431.288,1000.000
-0.029,0.015,0.003,0.000,-0.000,0.001,998.347,1000.000
-0.007,-0.007,0.029,-0.001,-0.002,0.000,314.742,1000.000
-0.040,0.004,0.071,-0.001,-0.003,0.001,732.936,1000.000
-0.023,-0.005,0.045,-0.001,-0.002,0.000,233.454,1000.000
-0.005,-0.003,0.013,-0.000,-0.001,0.000,503.762,1000.000
-0.016,-0.001,0.001,0.000,0.000,0.000,857.316,1000.000
-0.020,-0.009,0.035,-0.001,-0.002,0.000,274.588,1000.000
-0.034,-0.009,0.057,-0.002,-0.003,0.001,681.029,1000.000
-0.019,-0.006,0.043,-0.001,-0.002,0.000,212.887,1000.000
0.001,0.001,0.010,-0.000,-0.000,-0.000,432.267,1000.000
0.012,-0.005,-0.000,-0.000,-0.000,-0.000,999.326,1000.000
-0.008,-0.006,0.022,-0.001,-0.001,0.000,318.660,1000.000
-0.018,-0.014,0.064,-0.001,-0.003,0.000,730.977,1000.000
-0.008,-0.018,0.069,-0.001,-0.003,-0.000,231.495,1000.000
-0.003,-0.004,0.013,-0.000,-0.001,0.000,503.762,1000.000
0.019,-0.005,-0.004,-0.000,-0.000,-0.000,859.275,1000.000
-0.002,-0.011,0.017,-0.001,-0.001,-0.000,280.464,1000.000
