5.590182854641347,-1.970904384955146e-11,-0.0665530115365982,0.0,0.0,2.0,3.0
5.590542381388508,-4.891454401121671e-47,0.09053990244865417,0.09699058532714844,0.0,2.0,3.0
5.590502433972157,-0.02572431352929442,0.14844278991222382,0.19812464714050293,0.0,2.0,3.0
5.581530776891897,-0.24410264906605927,0.08239619433879852,0.29699039459228516,0.0,2.0,3.0
5.556394264627076,-0.32892299820453796,-0.04043256491422653,0.399993896484375,0.0,2.0,3.0
5.524252040798691,-0.3809939560756079,-0.06668733805418015,0.5060067176818848,0.0,2.0,3.0
5.504317214775012,-0.11972713391544704,0.18342143297195435,0.5959744453430176,0.0,2.0,3.0
5.505115097837599,0.057472464417752694,-0.0942387580871582,0.6949849128723145,0.0,2.0,3.0
5.5178753678846055,0.1938368150713587,-0.013372275047004223,0.7939722537994385,0.0,2.0,3.0
5.536367825861898,0.18612699700509291,0.07920995354652405,0.8939852714538574,0.0,2.0,3.0
5.558556218800002,0.2842506347368444,0.10970669239759445,0.9959549903869629,0.0,2.0,3.0
5.586067205492739,0.32673377991995195,0.27959883213043213,1.0939662456512451,0.0,2.0,3.0
5.603698929805717,0.06502386601105077,0.3176707923412323,1.1939454078674316,0.0,2.0,3.0
5.60640416884102,0.00019571249659200695,0.005631197243928909,1.295994520187378,0.0,2.0,3.0
5.604360991652711,-0.08110237651964633,0.030034633353352547,1.4939908981323242,0.0,2.0,3.0
5.591268891733881,-0.18148134551004508,0.17495384812355042,1.593949556350708,0.0,2.0,3.0
5.574727465571181,-0.1722996981778334,0.0035332650877535343,1.6949577331542969,0.0,2.0,3.0
5.558955160331296,-0.06714325121842787,-0.0675579234957695,1.796987533569336,0.0,2.0,3.0
5.558404951250086,0.020649526914093927,-0.16028068959712982,1.8939926624298096,0.0,2.0,3.0
5.564268166706004,0.0891605943131433,-0.02512827143073082,1.9959526062011719,0.0,2.0,3.0
5.569794225967919,-0.011332998795048134,0.08916741609573364,2.0939769744873047,0.0,2.0,3.0
5.566035973037599,-0.11183463964315865,-0.11256038397550583,2.193966865539551,0.0,2.0,3.0
5.550944904404556,-0.1798758754916476,-0.22729754447937012,2.2939400672912598,0.0,2.0,3.0
5.538668264411508,-3.602152901269897e-07,0.15208469331264496,2.3951892852783203,0.0,2.0,3.0
5.542319990898225,0.011362880294716663,-0.1833541840314865,2.4940989017486572,0.0,2.0,3.0
5.538906351012961,-0.13294999504379948,-0.008327536284923553,2.596982002258301,0.0,2.0,3.0
5.522052802370504,-0.22405037763830765,-0.22541187703609467,2.693960189819336,0.0,2.0,3.0
5.500866290634487,-0.22356504981915432,-0.10292571038007736,2.793982744216919,0.0,2.0,3.0
5.4874093376463176,-0.07394581352508771,-0.20842480659484863,2.8939781188964844,0.0,2.0,3.0
5.477701050208543,-0.040207969213149994,-0.19537417590618134,2.993941307067871,0.0,2.0,3.0
